gene AvgCodingLen expr reptime hic constraint_score Expression_hub Regulator Genomic_abnormalities_CNV meEthylation
RP11-67H2.1 0.097 12.80827736 442.3 20.43 -0.176551963 8 0 0 0.168320803513514
RP11-683L23.1 1.44 12.29051184 591.83 14.3 3.276644208 4 0 0 0.1473821808
RP11-701P16.2 0.264 12.97576983 395.36 22.42 0.028832683 5 0 0 0.180454719565217
RP11-706O15.1 0.254 12.94946666 417.59 28.78 0.60183892 6 0 0 0.179145769811321
RP11-712L6.5 0.202 13.0101253 388.34 25.94 1.262646093 6 0 0 0.238783231666667
RP11-723G8.2 0.206 12.4391731 528.98 3.55 -0.118063947 4 0 0 0.157322361016949
RP11-723O4.6 1.749 13.17019534 325.03 30.73 0.903614336 4 0 0 0.215442494363636
RP11-724O16.1 1.715 13.09211172 335.87 31.08 1.240324969 4 0 0 0.124033572916667
RP11-738G5.2 0.213 12.39747486 553.9 6.52 -0.142992431 5 0 0 0.28431035
RP11-73M18.2 2.284 12.88227825 481.85 20.02 2.350501786 7 0 0 0.149827582258065
RP11-758M4.1 0.326 12.98049306 435.09 13.11 -0.258008323 5 0 0 0.192749071929825
RP11-763F8.1 0.285 13.02848632 449.69 24.75 0.327350446 3 0 0 0.235348048979592
RP11-766F14.2 5.387 13.03785661 433.57 20.73 0.745964748 6 0 0 0.157971608333333
RP11-770J1.4 0.449 13.38271631 364.08 37.21 1.013613884 5 0 0 0.210559547761194
RP11-770J1.5 0.127 13.00408313 483.2 9.02 -1.005571861 8 0 0 0.213398376119403
RP11-793H13.10 1.452 13.14038534 425.8 27.62 1.500581973 4 0 0 0.232065572631579
RP11-794P6.2 0.603 14.18670627 251.7 38.03 1.066194095 8 0 0 0.180159802873563
RP11-796G6.2 0.365 12.73572921 516.21 19.75 -0.401791277 10 0 0 0.206417141538462
RP11-80A15.1 0.274 12.75611813 590.79 15.85 -1.413506524 4 0 0 0.155426121369863
RP11-817J15.3 0.271 12.90359465 400.18 25.55 0.156792932 6 0 0 0.207833302083333
RP11-81K2.1 0.252 12.84479449 414.46 22.03 -0.560981671 4 0 0 0.214424808510638
RP11-826N14.2 0.199 13.04281698 435.2 18.66 -0.001960323 7 0 0 0.153408019047619
RP11-830F9.6 1.252 13.29515636 319.05 27.61 1.090556843 5 0 0 0.185806511111111
RP11-831H9.11 0.32 12.91778524 439.46 32.53 0.549660998 7 0 0 0.219491719868421
RP11-849H4.2 0.511 13.57891007 345.92 37.34 0.885220581 9 0 0 0.143451613950617
RP11-861L17.3 0.217 12.93737788 485.77 11.47 -0.686620938 7 0 0 0.181332833333333
RP11-863K10.7 0.623 13.65269439 356.72 39.24 1.097637914 6 0 0 0.123759582875
RP11-865B13.1 0.438 13.27544495 394.26 28.64 0.665194904 5 0 0 0.197792844680851
RP11-867G23.8 0.317 13.5780398 292.06 29.2 0.171996313 5 0 0 0.199808468333333
RP11-89K11.1 0.304 12.8538237 408.98 31.53 -0.20840557 7 0 0 0.138189057971014
RP11-89N17.1 0.641 13.2215317 288.03 34.37 1.075317525 5 0 0 0.136574184848485
RP11-934B9.3 0.791 13.48460798 307.4 38.31 0.790884881 7 0 0 0.178472333766234
RP11-93B14.6 0.445 13.4177373 305.74 22.89 0.677765539 5 0 0 0.197519974647887
RP11-94B19.4 0.181 12.23604486 579.18 4.86 0.005770904 6 0 0 0.201560436764706
RP11-998D10.1 0.388 13.01312337 433.82 7.99 -0.370226051 6 0 0 0.21430768
RP11-9B6.1 0.184 12.77538115 447.38 21.2 -0.447382362 6 0 0 0.226839161707317
RP13-996F3.4 1.698 13.25222372 368.17 29.97 0.875678667 5 0 0 0.236113336
RP13-996F3.5 1.656 13.2434404 359.4 24.88 0.695522989 7 0 0 0.120767379245283
RP1L1 7.218 11.50861619 456 15 -0.728702297 0 0 1 0
RP2 1.078 13.46610059 289.55 42 0.567730211 0 0 1 0
RP3-369A17.5 0.703 13.287174 350.27 28.08 0.7428548 5 0 0 0.170455197826087
RP3-422G23.4 0.469 13.03506135 441.82 18.9 0.368547463 9 0 0 0.121266969428571
RP4-559A3.7 1.12 12.37177472 578.85 10.38 2.76496956 3 0 0 0.168668177777778
RP4-576H24.4 0.534 13.18048924 331.81 30.22 0.754024908 7 0 0 0.166137495744681
RP4-758J18.2 0.429 12.5940854 536.98 16.2 -0.104285704 5 0 0 0.163273722666667
RP5-1052I5.2 0.952 13.20851387 416.06 24.91 0.706498914 6 0 0 0.228547675
RP5-850E9.3 0.3 13.40932196 314.01 21.83 0.499202489 5 0 0 0.149450858208955
RP9 0.696 12.83937428 459 15 1.921155004 0 0 1 0
RP9P 2.13443373493976 13.0417156410843 456.617831325301 20.3148192771084 0.581336095674699 0 0 1 0
RPA1 1.936 14.20314905 224 18 0.428813619 5 0 0 0.2056949
RPA2 1.268 13.70020071 272 20 0.413252191 0 0 0 0.022994
RPA3 0.386 12.29284649 434 16 -0.73373914 0 0 1 0
RPA4 0.791 10.8880162 607.09 36 -0.228967906 0 0 0 0
RPAIN 0.761 13.9509414 544 24 -0.337636838 0 0 0 0.0395385
RPAP1 4.302 13.52041575 166 44 0.446876154 0 0 0 0.0132248
RPAP2 1.904 12.80328145 472.9 15.22 -0.775898198 0 0 0 0.0989922
RPAP3 2.078 12.9700906 382 5 -0.996171122 0 0 0 0.125081
RPE 0.952 12.11057995 778 -2 0.492769368 0 0 0 0.136616
RPE65 1.672 12.21413506 477 -16 -1.076803112 0 0 0 0.8909
RPF1 1.119 12.38108422 685 -2 -0.219292336 0 0 0 0.0520289
RPF2 0.971 12.74730332 410 29 -0.006196756 0 0 0 0.106488
RPGR 6.459 11.85842115 536.98 28 1.478081602 0 0 0 0
RPGRIP1 4.087 13.49022907 263 39 -1.33754635 0 0 0 0
RPGRIP1L 4.303 12.42245741 406 -15 -1.258630992 0 0 0 0
RPH3A 2.207 13.38714011 527 28 0.917497445 8 0 0 0.18651035
RPH3AL 0.988 12.35403134 591 2 -0.844800476 0 0 1 0.765404
RPIA 0.981 11.55179996 309 18 1.029608656 0 0 0 0.0236683
RPL10 0.844 14.6386653 225.72 40 3.478407119 0 0 1 0
RPL10A 0.684 13.43492341 280 36 2.601436812 5 0 0 0.155108321428571
RPL10L 0.65 9.281450999 1057 -48 0.520855943 0 0 0 0
RPL11 0.567 13.77552051 225 28 1.638584384 0 0 0 0.0313152
RPL12 0.533 13.57233393 209 45 1.457470286 7 0 0 0.200784810869565
RPL13 0.661 13.90589956 211 38 1.757266758 0 0 0 0.0329725
RPL13A 0.652 14.59182955 290 44 1.281617121 0 0 1 0
RPL13AP17 2.13443373493976 13.0417156410843 456.617831325301 20.3148192771084 0.581336095674699 0 0 1 0
RPL13P5 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
RPL14 0.686 12.18451187 546 20 0.48843271 0 0 0 0.0453603
RPL15 0.713 12.89758349 319 6 3.881936274 0 0 0 0.0148264
RPL17 0.6 12.3727178 352 55 2.572283526 5 0 0 0.18585159375
RPL17-C18orf32 0.717 13.87075545 210.63 47.9 2.11458627 10 0 0 0.172015433333333
RPL18 0.606 14.28370568 242 31 2.201238722 5 0 0 0.221076340697674
RPL18A 0.556 14.01137664 212 37 2.290101664 5 0 0 0.251193586075949
RPL19 0.621 14.17095945 212 31 2.796982851 6 0 0 0.214154795402299
RPL21 0.508 12.55692316 265 46 1.984435167 9 0 0 0.160897238602151
RPL22 0.431 13.34909728 240 31 2.467158396 0 0 0 0.025823
RPL22L1 0.389 12.26183369 610 16 -0.821507797 0 0 0 0
RPL23 0.601 14.04307552 159 41 2.191586524 0 0 0 0.0521888
RPL23A 0.64 14.34366045 208 40 1.738770373 6 0 0 0.210275752222222
RPL23AP32 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
RPL24 0.564 13.21430425 419 13 2.053186532 10 0 0 0.169172015
RPL26 0.477 13.55699886 257 20 2.130319506 13 0 0 0.184557047126437
RPL26L1 0.453 13.09851935 181 36 1.729017385 6 0 0 0.155207822696629
RPL27 0.431 14.22567395 201 26 0.628857476 7 0 0 0.239119605925926
RPL27A 0.481 12.73340724 406 24 2.040444448 0 0 0 0.0127702
RPL28 1.195 13.85363355 194 22 1.35375362 0 0 1 0.0574636
RPL29 0.576 13.86013874 224 36 2.458484242 7 0 0 0.175680714606742
RPL3 1.262 13.74568448 250 69 2.508656172 0 0 0 0.0245107
RPL30 0.368 13.34693311 272 35 2.11624535 0 0 1 0
RPL31 0.523 12.72199327 406 23 2.359253024 0 0 0 0.439302
RPL32 0.477 13.14013453 269 39 1.489900011 7 0 0 0.206283982142857
RPL32P3 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
RPL34 0.374 11.98741278 574 14 1.589011575 3 0 0 0.183456996969697
RPL35 0.466 13.93375926 207 41 2.401253187 8 0 0 0.212772204395604
RPL35A 0.353 13.32484861 410 33 1.468036381 0 0 0 0.0290012
RPL36 0.39 13.68766696 295 21 2.506548183 0 0 1 0.758479
RPL36A-HNRNPH2 0.49 13.45950837 327.9 24.79 0.753366497 6 0 0 0.182896994259259
RPL36AL 0.326 12.83298387 369.79 37 1.700649754 4 0 0 0.272873933802817
RPL37 0.355 12.26521853 526 19 1.38058078 6 0 0 0.224543860655738
RPL37A 0.456 13.28909403 460 37 1.117965477 0 0 0 0.017417
RPL38 0.241 12.60272235 535 -8 2.027461817 0 0 0 0.0529553
RPL39 0.171 13.54401675 353.53 61 1.437584029 7 0 0 0.18565374
RPL39L 0.161 13.07243126 452 36 0.079888971 0 0 0 0.418464
RPL3L 1.274 14.37905405 183 42 -0.519623047 0 0 0 0.746433
RPL4 1.334 13.13638659 219 40 0.98443166 0 0 0 0.0262607
RPL41 0.093 14.87262145 171 40 0.644516394 4 0 0 0.190849879310345
RPL5 0.934 13.27557876 274 4 1.521850819 0 0 0 0.0220578
RPL6 0.897 13.48130834 201 31 2.350879877 7 0 0 0.159240451025641
RPL7 0.777 12.46545169 340 19 1.578575203 7 0 0 0.152554628985507
RPL7A 0.841 14.41867012 416 28 1.686810069 8 0 0 0.17880777
RPL7L1 0.83 13.89805782 203 41 0.708395557 4 0 0 0.181077604705882
RPL8 0.799 14.19000843 384 20 3.075358047 0 0 1 0.0196492
RPL9 0.609 13.38274105 177 43 1.871226986 8 0 0 0.159695025301205
RPLP0 1.01 14.2907175 225 59 2.05949113 4 0 0 0.216675872674419
RPLP1 0.378 12.63485381 298 19 0.057669896 4 0 0 0.219623682608696
RPLP2 0.368 14.40275096 232 51 -0.371225599 0 0 0 0.0640963
RPN1 1.874 14.01185993 303 49 0.872898633 0 0 0 0.0148064
RPN2 2.034 13.57724195 404 44 -0.005362602 0 0 0 0.0182085
RPP14 0.912 13.29922506 221 40 0.253122118 0 0 0 0
RPP21 1.213 14.52024781 430 29 1.214946854 5 0 0 0.200502208571429
RPP25 0.605 13.58261966 199 45 1.765897449 0 0 0 0.121348
RPP25L 0.497 13.50273356 298 51 0.961428467 6 0 0 0.205112025
RPP30 1.045 11.55074135 510 4 -1.498406074 0 0 0 0.111741
RPP38 0.857 12.44862659 620 21 -0.517607146 0 0 0 0.0186552
RPP40 1.132 11.69017585 391 24 0.236114296 0 0 0 0
RPPH1 1.85524719101124 13.2322743858427 354.690786516854 27.9065168539326 0.985375590764045 0 0 0 0.0147673
RPRD1A 1.108 12.82215248 430 22 1.883049162 0 0 0 0.0100598
RPRD1B 1.016 13.2754964 137 45 2.827664425 0 0 0 0.0926188
RPRD2 4.464 14.1945119 163 36 1.375587002 0 0 0 0
RPRM 0.335 10.03363824 737 -11 1.828747453 0 0 0 0.148864
RPRML 0.368 13.33448804 366 28 2.122951533 0 0 0 0.0515214
RPS10 0.591 13.70191736 233 25 2.41419873 6 0 0 0.188612788452381
RPS10-NUDT3 0.916 12.93248586 440.27 25.27 1.437709248 13 0 0 0.236607004
RPS11 0.506 14.57012906 210 42 2.153417811 0 0 1 0.0243559
RPS12 0.424 11.78552182 443 18 0.615991167 9 0 0 0.14140970325
RPS13 0.511 13.14558955 436 14 2.192749344 6 0 0 0.165467696428571
RPS14 0.476 13.89956306 188 71 2.807320308 127 1 0 0.0199
RPS15 0.553 14.67112729 221 38 2.913042413 7 0 0 0.196923194318182
RPS15A 0.519 13.49922872 279 21 2.703323624 3 0 0 0.147448720140845
RPS16 0.617 14.15961431 230 39 2.309532578 0 0 1 0.0237223
RPS17 0.517 13.54139819 217.13 40.73 1.045010442 4 0 0 0.206782740740741
RPS18 0.602 14.19185783 262 30 3.449906862 5 0 0 0.195503012328767
RPS19 0.463 14.12349807 454 23 2.067242133 0 0 1 0.0323454
RPS19BP1 0.431 13.48844989 467 72 1.312322394 0 0 0 0.0160719
RPS2 0.912 14.37358287 183 46 2.515868794 8 0 0 0.179704691860465
RPS20 0.498 12.75092571 489 59 2.01412709 0 0 1 0
RPS21 0.368 13.9897655 252 33 1.796865683 0 0 0 0.0122843
RPS23 0.59 11.89346927 572 30 2.806047686 0 0 0 0.0189919
RPS24 0.937 12.79669972 184 30 1.803120491 0 0 0 0.028202
RPS25 0.398 14.19217145 180 55 2.004433824 7 0 0 0.27576839673913
RPS26 0.368 14.80623172 215 38 3.141129134 4 0 0 0.186224646835443
RPS27 0.361 14.52295504 222 34 1.018956912 6 0 0 0.188519431034483
RPS27A 0.496 13.77985229 349 25 1.218705044 9 0 0 0.167108894339623
RPS27L 0.397 13.02131356 230 36 0.03346001 0 0 0 0
RPS28 0.225 13.56548772 209 14 2.17487935 5 0 0 0.16590780505618
RPS29 0.233 13.24143802 409 -4 1.96008496 6 0 0 0.202979932941176
RPS3 0.814 13.28443971 205 39 3.332052293 131 1 0 0.0160479
RPS3A 0.829 12.27802114 335 26 2.621680792 7 0 0 0.147719228
RPS4X 0.841 12.83465997 419.78 53 2.609305339 6 0 0 0.181693855555556
RPS4Y1 0.827 12.97763691 389.28 31.64 0.480618185 0 0 0 0
RPS4Y2 0.827 12.57115854 653.48 4.36 -1.736236849 5 0 0 0.185956536
RPS5 0.708 14.45743813 270 -14 3.447580884 7 0 0 0.190085156818182
RPS6 0.918 13.11989433 339 12 2.00421957 0 0 0 0.0198965
RPS6KA1 2.523 13.71196728 184 32 2.975363907 0 0 0 0.406551
RPS6KA2 2.557 12.36998835 646 9 2.651398584 0 0 0 0.370049
RPS6KA3 2.377 12.40058624 501.32 36 4.723810339 0 0 0 0
RPS6KA4 2.404 14.29204469 257 51 4.431683686 0 0 0 0.0495873
RPS6KA5 2.5 12.92466581 521 27 1.685543765 54 1 0 0.019732
RPS6KA6 2.434 9.857862375 922.91 -22 1.703154041 0 0 1 0
RPS6KB1 1.674 13.77443645 216 20 3.945511903 0 0 0 0.0236479
RPS6KB2 1.537 14.10147941 161 52 -0.530549034 0 0 0 0
RPS6KC1 3.329 12.33188117 600 0 -1.178284874 0 0 0 0.159074
RPS6KL1 1.778 13.69334066 232 41 0.028766505 0 0 0 0.554014
RPS7 0.672 12.44435699 371 14 2.947944277 5 0 0 0.181915196103896
RPS8 0.657 13.26093679 191 43 3.082553596 9 0 0 0.182244548275862
RPS9 0.687 13.48369964 458 -6 4.004790492 2 0 0 0.176032646052632
RPSA 0.933 11.98753721 595 32 3.335401131 4 0 0 0.181937135555556
RPSAP58 0.893 12.68585125 459.46 18.06 3.305574074 7 0 0 0.125860004444444
RPTN 2.365 13.09585922 468 25 -2.205600239 0 0 0 0
RPTOR 4.218 13.57056608 381 22 6.013961073 0 0 0 0.0269392
RPUSD1 0.964 13.9872008 273 39 -0.703261334 0 0 0 0.517853
RPUSD2 1.653 13.70209099 192 48 0.581494309 0 0 0 0.0170238
RPUSD3 1.135 13.76817993 264 43 -0.097440573 0 0 0 0.0280786
RPUSD4 1.169 13.30715355 341 26 -0.099226858 0 0 0 0.0303732
RQCD1 2.14532989690722 13.3282574657732 428.762886597938 21.370412371134 1.44180322835052 11 1 0 0.0124231
RRAD 0.947 13.75680672 142 34 2.378964888 0 0 0 0.251911
RRAGA 0.947 13.12315706 450 -27 4.241553747 0 0 0 0.141499
RRAGB 1.18 11.00049856 768.23 23 1.840659854 0 0 1 0
RRAGC 1.235 13.17103925 458 24 2.274873054 32 1 0 0.0212276
RRAGD 1.238 12.91995829 574 54 2.378089313 0 0 0 0.0211214
RRAS 0.687 14.36546901 195 36 1.305583878 47 1 1 0.0252442
RRAS2 0.671 12.96892778 363 -3 2.046810503 7 1 0 0.190243
RRBP1 4.438 13.27171915 345.53 28.14 -0.745926139 0 0 0 0.015782
RREB1 5.279 13.40703242 310 35 -0.04761201 2 1 0 0.0259136
RRH 1.049 12.26790595 462 28 -1.45571162 0 0 0 0
RRM1 2.474 12.88085217 601 31 3.808242886 0 0 0 0.0722764
RRM2 1.4 13.59882983 220 47 2.428549401 0 0 0 0.396557
RRM2B 1.369 13.13089091 507 33 1.018231626 0 0 1 0.0222408
RRN3 2.117 13.24283258 463 22 0.563682172 39 1 0 0.135516
RRN3P2 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
RRN3P3 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
RRNAD1 1.468 14.37547143 179 45 0.196260135 0 0 0 0
RRP1 1.451 13.63571142 194 66 -0.173010599 0 0 0 0
RRP12 4.064 13.70150612 188 39 0.722297502 0 0 0 0.0438849
RRP15 0.874 11.23171573 488 -20 -0.792175939 0 0 0 0.053913
RRP1B 2.357 13.70143776 157 72 1.339641001 0 0 0 0.471403
RRP36 0.815 13.99813873 259 40 -0.132569695 0 0 0 0
RRP7A 0.878 13.78472759 196 65 0.528180659 0 0 0 0
RRP8 1.406 12.95872146 491 17 -2.165241132 29 1 0 0.0164347
RRP9 1.503 13.8286015 370 39 1.718607808 0 0 0 0.349875
RRS1 1.103 12.46574868 268 12 1.882998977 0 0 1 0.0148315
RS1 0.705 11.09566608 698.95 26 1.514428774 0 0 0 0
RSAD1 1.374 14.10283757 200 23 0.297813304 0 0 0 0.0132521
RSAD2 1.146 10.61934978 1132 10 -0.175444565 0 0 0 0.0631191
RSBN1 2.444 12.6701368 406 18 2.725481287 0 0 0 0.0149555
RSBN1L 2.581 12.47639363 795 25 1.010921518 0 0 1 0
RSC1A1 1.859 13.42561413 162 28 -1.662808398 6 0 0 0.180264478409091
RSF1 4.406 13.26686364 354 33 0.908690644 42 1 0 0.28102
RSG1 2.64098823529412 12.8115148588235 477.716 17.1202352941176 0.3196008316 0 0 0 0
RSL1D1 1.518 13.23247797 294 37 -2.466773397 0 0 0 0.017343
RSL24D1 0.522 12.18193875 721 -36 0.3940971 0 0 0 0.0224178
RSPH1 0.975 12.9284509 374 67 -0.48492554 0 0 0 0.0386023
RSPH10B2 5.416 13.78926822 506 41 1.259407991 4 0 0 0.142283271264368
RSPH14 1.077 12.31547847 573 53 -1.334490985 3 0 0 0.20312558045977
RSPH3 1.723 13.15039286 348 42 0.989658816 0 0 0 0.0914126
RSPH4A 2.181 12.42002206 479 10 -0.208918704 0 0 0 0
RSPH6A 2.184 13.71721944 203 41 -0.835911368 0 0 1 0.52759
RSPH9 0.996 14.30217401 278 43 0.649089407 0 0 0 0.56569
RSPO1 0.835 13.00638671 274 29 0.599235317 0 0 0 0.161759
RSPO2 0.757 12.14314882 942 -9 -0.146310335 0 0 1 0.109574
RSPO3 0.933 11.57226927 826 -9 1.338908157 0 0 0 0.0566181
RSPO4 0.73 13.56643619 586 27 -0.814149788 0 0 0 0
RSPRY1 1.805 13.48404656 149 48 3.084539017 0 0 0 0.0201143
RSRC1 1.05 12.1869255 1080 -3 -0.659478282 0 0 0 0.020231
RSRC2 1.377 13.67407026 154 39 1.882364244 0 0 0 0.0229706
RSRP1 0.893 13.32748144 460 36 2.168244402 4 0 0 0.250786831168831
RSU1 0.874 13.13434135 792 1 0.652637217 0 0 0 0.0207723
RTBDN 1.18 14.4770778 226 32 0.919271583 0 0 1 0.10903
RTCA 1.204 12.71687027 526 7 -0.417290565 3 0 0 0.182818043137255
RTCB 1.594 12.88014658 401 -6 1.145999833 6 0 0 0.222477048684211
RTDR1 2.43158163265306 12.8444474002653 410.530612244898 18.1734693877551 0.667939176816327 0 0 0 0.0557157
RTEL1 4.454 13.92054692 172 45 -1.707414741 0 0 0 0.342062
RTF1 2.223 13.61784468 237 37 4.49438348 26 1 0 0.0197462
RTF2 1.126 12.44934426 551 -7 0.461219995 3 0 0 0.191179532051282
RTKN 1.829 13.88298508 343 45 0.607707414 0 0 0 0.79423
RTKN2 2.033 11.62329442 382 9 -1.390768543 0 0 0 0.0701035
RTL1 4.082 12.78472326 585 -24 3.372281711 5 0 0 0.159034467857143
RTL10 1.1 12.64361801 507.1 19.05 -0.096280915 7 0 0 0.223915910819672
RTL3 1.433 12.48010701 553.91 20 -3.52496836 4 0 0 0.168020754929577
RTL4 0.938 11.08716071 993.94 3 -1.500966233 5 0 0 0.2366953775
RTL5 1.715 13.27544491 266.97 53 0.991642717 9 0 0 0.208216241648352
RTL6 0.725 12.28558136 425 14 2.258843956 9 0 0 0.156533737931034
RTL8A 0.412 12.62723064 441.54 42 1.204368585 8 0 0 0.249315958139535
RTL8B 0.347 12.62723064 404.6 42 0.761989245 5 0 0 0.133692770361446
RTL8C 0.347 12.62723064 437.51 42 2.451959586 9 0 0 0.209988784269663
RTL9 4.177 11.51473383 665.86 21 -1.556725228 5 0 0 0.187823440789474
RTN1 2.463 12.60786435 639 -2 0.377512387 0 0 0 0.048542
RTN2 1.693 13.98406275 164 41 0.853541104 0 0 1 0.046177
RTN3 3.334 14.07143025 168 46 -1.352983773 0 0 0 0.0184032
RTN4 3.663 13.72506164 362 11 -2.373651661 0 0 0 0.0185306
RTN4IP1 1.236 12.31572046 271 40 -0.078565193 0 0 0 0.323434
RTN4R 1.432 13.18105107 292 44 1.473401023 0 0 0 0.0708239
RTN4RL1 1.336 14.18429647 224 22 1.323621077 0 0 0 0
RTN4RL2 1.459 13.73622381 197 9 4.337482559 0 0 0 0.0443694
RTP1 0.802 12.96045132 445 28 0.760345896 0 0 0 0.814328
RTP2 0.688 11.38933309 374 24 -0.99062663 3 0 0 0.159883760238095
RTP3 0.709 12.5756342 565 32 -0.677580244 0 0 0 0.761165
RTP4 0.751 12.84048311 466 33 -0.171991932 0 0 0 0
RTP5 1.729 13.16401383 487 30 0.094256149 4 0 0 0.2584311175
RTRAF 0.775 12.08268393 471 22 -0.180193393 4 0 0 0.189726787096774
RTTN 6.966 11.07709908 504 37 -1.689867271 0 0 0 0
RUBCN 3.241 13.2359099 252 50 1.732426164 11 0 0 0.120998153012048
RUBCNL 2.196 12.85606177 791 50 -1.682158738 3 0 0 0.173831151898734
RUFY1 2.367 14.2750212 229 17 0.464255689 0 0 0 0.0321853
RUFY2 2.254 13.51476081 294 23 1.16456566 0 0 0 0
RUFY3 2.457 12.47950619 589 25 1.645770264 0 0 0 0.727619
RUFY4 1.987 13.41653187 344 28 -1.358123997 5 0 0 0.139517907692308
RUNDC1 1.867 14.22567395 201 26 1.690555176 0 0 0 0.891316
RUNDC3A 1.421 13.82535197 175 40 3.308301108 0 0 0 0.159931
RUNDC3B 1.482 12.56825788 839 -3 0.026239429 0 0 1 0.0396611
RUNX1 1.639 12.01318547 429 45 2.484099017 80 1 0 0.0775936
RUNX1T1 2.194 8.547722396 1075 -30 3.055081513 24 1 1 0.522407
RUNX2 2.444 10.91488844 416 8 2.557548595 18 1 0 0.155195
RUNX3 1.344 13.24681568 443 27 4.319436208 147 1 0 0.71677
RUSC1 2.994 14.32770704 177 44 2.876925309 0 0 0 0.314451
RUSC2 4.606 13.89397048 300 28 0.046503834 0 0 0 0.0948942
RUVBL1 1.44 13.63414814 419 46 3.199739316 72 1 0 0.0203187
RUVBL2 1.467 14.50798901 190 39 4.193016711 79 1 1 0.0190778
RWDD1 0.767 12.44737434 479 14 0.641171438 0 0 0 0
RWDD2A 0.928 11.9446884 734 6 0.640519997 0 0 0 0.0944475
RWDD2B 0.985 12.665366 303 34 0.18791358 0 0 0 0.483003
RWDD3 0.884 12.05748563 582 -13 -0.245505843 0 0 0 0
RWDD4 0.61 11.92315919 254 -3 0.440705935 6 0 0 0.163469613186813
RXFP1 2.557 11.93147789 534 -10 -0.137896712 0 0 0 0
RXFP2 2.355 12.31672812 693 5 0.098139734 0 0 0 0
RXFP3 1.415 12.49886166 863 8 2.412536799 0 0 0 0.183331
RXFP4 1.13 14.44703922 213 32 0.318269983 5 0 0 0.242680585882353
RXRA 1.439 12.61174773 295 42 3.432348334 35 1 0 0.0199595
RXRB 3.526 14.20391631 377 24 3.781722798 28 1 0 0.153976
RXRG 1.442 12.58270609 623 -10 1.696575839 0 1 0 0.216574
RXYLT1 1.362 12.31164814 460 -17 1.07682644 3 0 0 0.199511605952381
RYBP 0.677 11.5377449 607 32 0.029132596 44 1 0 0.396669
RYK 1.906 13.19629762 306 16 0.806694681 0 0 0 0.0232789
RYR1 15.65 14.2083692 353 17 4.437352418 0 0 1 0.102176
RYR2 15.429 11.37200685 1024 -24 5.212342855 0 0 0 0.505462
RYR3 15.133 11.85111765 806 -13 0.753375062 0 0 0 0
S100A1 0.49 12.63318515 468.56 9.16 -0.211850625 1 1 0 0.797852
S100A10 0.304 13.55295678 225 29 0.742137699 0 0 0 0
S100A11 0.333 13.17583779 349 35 0.022706509 0 0 0 0.0243316
S100A11P1 0.33 14.19036043 186 26 -0.580462163 3 0 0 0.248458263636364
S100A12 0.289 13.94657742 401 32 -1.408066265 0 0 0 0
S100A13 0.307 14.25737895 183 33 0.093900934 0 0 0 0.544142
S100A14 2.13786734693878 12.7785758342959 476.602142857143 16.3814285714286 -0.125960001510204 0 0 0 0.896001
S100A16 0.322 14.19036043 186 26 -0.600451569 0 0 0 0.861407
S100A2 0.431 14.19036043 186 26 -0.204851338 0 0 0 0.27613
S100A3 0.316 14.19036043 186 26 -0.527569049 0 0 0 0.800468
S100A4 0.316 14.19036043 186 26 0.048878561 0 0 0 0.108861
S100A5 0.348 14.19036043 186 26 -1.172097416 0 0 0 0.478354
S100A6 0.283 14.19036043 186 26 0.028807107 0 0 0 0.0154552
S100A7 0.316 13.94663882 279 38 -0.677615022 5 0 0 0.194094762318841
S100A7A 0.316 13.94657742 401 32 -1.623581706 0 0 0 0
S100A7L2 0.354 13.94663882 279 38 -0.851778639 5 0 0 0.190450211594203
S100A8 0.292 13.94657742 401 32 0.212745162 0 0 0 0.218919
S100A9 0.355 13.94657742 401 32 0.847290441 0 0 0 0.467068
S100B 0.388 13.18116422 377 28 0.33615729 0 0 0 0.728753
S100G 0.25 12.59440516 606.12 28 0.068009884 0 0 0 0
S100P 0.298 13.12566791 278 47 -0.541666085 0 0 0 0.747185
S100PBP 1.262 13.98059779 180 20 -0.532933371 0 0 0 0.0382929
S100Z 0.31 12.41689257 418 21 -0.36758886 0 0 0 0
S1PR1 1.154 12.15863507 597 4 3.807489896 0 0 0 0.117931
S1PR2 1.067 14.36335274 200 31 2.176647452 0 0 1 0.0179885
S1PR3 1.142 12.42311764 646 4 1.692568448 0 0 0 0.580431
S1PR4 1.16 13.7192265 241 21 1.571888874 0 0 1 0.035196
